1.000000	0.040000
1.000000	0.130000
1.000000	0.160000
1.000000	0.140000
1.000000	0.120000
1.000000	0.050000
1.000000	0.040000
1.000000	0.040000
1.000000	0.060000
1.000000	0.170000
1.000000	0.130000
1.000000	0.200000
1.000000	0.070000
1.000000	0.030000
1.000000	0.150000
1.000000	0.180000
1.000000	0.110000
1.000000	0.110000
1.000000	0.110000
1.000000	0.040000
1.000000	0.070000
1.000000	0.120000
1.000000	0.110000
1.000000	0.140000
1.000000	0.060000
1.000000	0.080000
1.000000	0.020000
1.000000	0.080000
1.000000	0.040000
1.000000	0.090000
1.000000	0.090000
1.000000	0.090000
1.000000	0.050000
1.000000	0.070000
1.000000	0.090000
1.000000	0.120000
1.000000	0.060000
1.000000	0.150000
1.000000	0.080000
1.000000	0.050000
1.000000	0.110000
1.000000	0.110000
1.000000	0.080000
1.000000	0.150000
1.000000	0.140000
1.000000	0.180000
1.000000	0.150000
1.000000	0.050000
1.000000	0.160000
1.000000	0.070000
1.000000	0.050000
1.000000	0.200000
1.000000	0.170000
1.000000	0.040000
1.000000	0.070000
1.000000	0.170000
1.000000	0.150000
1.000000	0.160000
1.000000	0.060000
1.000000	0.040000
1.000000	0.080000
1.000000	0.040000
1.000000	0.170000
1.000000	0.050000
1.000000	0.060000
1.000000	0.090000
1.000000	0.120000
1.000000	0.110000
1.000000	0.070000
1.000000	0.090000
1.000000	0.140000
1.000000	0.120000
1.000000	0.100000
1.000000	0.080000
1.000000	0.160000
1.000000	0.200000
1.000000	0.230000
1.000000	0.030000
1.000000	0.140000
1.000000	0.100000
1.000000	0.390000
1.000000	0.110000
1.000000	0.180000
1.000000	0.070000
1.000000	0.070000
1.000000	0.080000
1.000000	0.100000
1.000000	0.080000
1.000000	0.040000
1.000000	0.160000
1.000000	0.060000
1.000000	0.100000
1.000000	0.180000
1.000000	0.180000
1.000000	0.050000
1.000000	0.110000
1.000000	0.070000
1.000000	0.150000
1.000000	0.100000
1.000000	0.090000
1.000000	0.090000
1.000000	0.100000
1.000000	0.200000
1.000000	0.040000
1.000000	0.130000
1.000000	0.150000
1.000000	0.160000
1.000000	0.250000
1.000000	0.040000
1.000000	0.060000
1.000000	0.120000
1.000000	0.200000
1.000000	0.150000
1.000000	0.140000
1.000000	0.120000
1.000000	0.030000
1.000000	0.380000
1.000000	0.060000
1.000000	0.100000
1.000000	0.140000
1.000000	0.110000
1.000000	0.040000
1.000000	0.070000
1.000000	0.140000
1.000000	0.170000
1.000000	0.100000
1.000000	0.060000
1.000000	0.070000
1.000000	0.090000
1.000000	0.060000
1.000000	0.200000
1.000000	0.230000
1.000000	0.220000
1.000000	0.120000
1.000000	0.130000
1.000000	0.090000
1.000000	0.070000
1.000000	0.150000
1.000000	0.140000
1.000000	0.150000
1.000000	0.170000
1.000000	0.140000
1.000000	0.100000
1.000000	0.030000
1.000000	0.170000
1.000000	0.090000
1.000000	0.120000
1.000000	0.060000
1.000000	0.030000
1.000000	0.110000
1.000000	0.130000
1.000000	0.130000
1.000000	0.180000
1.000000	0.060000
1.000000	0.180000
1.000000	0.160000
1.000000	0.060000
1.000000	0.180000
1.000000	0.080000
1.000000	0.150000
1.000000	0.060000
1.000000	0.130000
1.000000	0.190000
1.000000	0.090000
1.000000	0.140000
1.000000	0.210000
1.000000	0.130000
1.000000	0.090000
1.000000	0.060000
1.000000	0.090000
1.000000	0.180000
1.000000	0.130000
1.000000	0.160000
1.000000	0.110000
1.000000	0.140000
1.000000	0.120000
1.000000	0.110000
1.000000	0.120000
1.000000	0.150000
1.000000	0.120000
1.000000	0.220000
1.000000	0.070000
1.000000	0.110000
1.000000	0.050000
1.000000	0.130000
1.000000	0.160000
1.000000	0.100000
1.000000	0.080000
1.000000	0.160000
1.000000	0.090000
1.000000	0.140000
1.000000	0.090000
1.000000	0.170000
1.000000	0.120000
1.000000	0.100000
1.000000	0.030000
1.000000	0.200000
1.000000	0.150000
1.000000	0.150000
1.000000	0.120000
1.000000	0.110000
1.000000	0.040000
1.000000	0.170000
1.000000	0.070000
1.000000	0.110000
1.000000	0.080000
1.000000	0.100000
1.000000	0.070000
1.000000	0.070000
1.000000	0.130000
1.000000	0.120000
1.000000	0.140000
1.000000	0.100000
1.000000	0.100000
1.000000	0.010000
1.000000	0.080000
1.000000	0.040000
1.000000	0.120000
1.000000	0.070000
1.000000	0.160000
1.000000	0.150000
1.000000	0.080000
1.000000	0.350000
1.000000	0.100000
1.000000	0.170000
1.000000	0.030000
1.000000	0.030000
1.000000	0.250000
1.000000	0.160000
1.000000	0.200000
1.000000	0.110000
1.000000	0.120000
1.000000	0.090000
1.000000	0.100000
1.000000	0.130000
1.000000	0.110000
1.000000	0.150000
1.000000	0.080000
1.000000	0.110000
1.000000	0.100000
1.000000	0.140000
1.000000	0.150000
1.000000	0.090000
1.000000	0.090000
1.000000	0.080000
1.000000	0.290000
1.000000	0.130000
1.000000	0.180000
1.000000	0.320000
1.000000	0.160000
1.000000	0.060000
1.000000	0.100000
1.000000	0.160000
1.000000	0.160000
1.000000	0.070000
1.000000	0.100000
1.000000	0.090000
1.000000	0.170000
1.000000	0.080000
1.000000	0.110000
1.000000	0.070000
1.000000	0.110000
1.000000	0.130000
1.000000	0.100000
1.000000	0.040000
1.000000	0.050000
1.000000	0.150000
1.000000	0.140000
1.000000	0.090000
1.000000	0.080000
1.000000	0.130000
1.000000	0.440000
1.000000	0.120000
1.000000	0.110000
1.000000	0.160000
1.000000	0.170000
1.000000	0.080000
1.000000	0.060000
1.000000	0.100000
1.000000	0.110000
1.000000	0.110000
1.000000	0.140000
1.000000	0.150000
